Location,size,Area,Price,area_per_bhk,price_per_area
Iyappanthangal,2,1340,9500000,670.0,7089.55223880597
Iyappanthangal,4,2277,15100000,569.25,6631.53271848924
Iyappanthangal,2,1166,8964000,583.0,7687.821612349914
Iyappanthangal,3,1800,11600000,600.0,6444.444444444444
Iyappanthangal,1,596,4755000,596.0,7978.187919463087
Iyappanthangal,3,1297,8515000,432.3333333333333,6565.1503469545105
Iyappanthangal,1,626,4862000,626.0,7766.773162939297
Iyappanthangal,3,1333,10100000,444.3333333333333,7576.894223555889
Iyappanthangal,1,580,4175000,580.0,7198.275862068966
Iyappanthangal,2,1036,7365000,518.0,7109.073359073359
Iyappanthangal,1,596,4755000,596.0,7978.187919463087
Iyappanthangal,3,1297,8515000,432.3333333333333,6565.1503469545105
Iyappanthangal,1,626,4862000,626.0,7766.773162939297
Iyappanthangal,1,579,2710000,579.0,4680.483592400691
Iyappanthangal,1,580,2276000,580.0,3924.137931034483
Iyappanthangal,2,1036,7917000,518.0,7641.891891891892
Iyappanthangal,2,1157,7429000,578.5,6420.916162489196
Iyappanthangal,2,1093,7456999,546.5,6822.505946935041
Iyappanthangal,1,596,5111000,596.0,8575.503355704697
Iyappanthangal,3,1297,9154000,432.3333333333333,7057.825751734773
Iyappanthangal,1,626,5226000,626.0,8348.242811501597
Iyappanthangal,1,580,2760000,580.0,4758.620689655172
Iyappanthangal,2,1123,7800000,561.5,6945.681211041852
Iyyappanthangal,1,610,3199000,610.0,5244.262295081967
Iyyappanthangal,2,885,3804000,442.5,4298.3050847457625
Iyyappanthangal,2,841,3784000,420.5,4499.4054696789535
Iyyappanthangal,2,810,3645000,405.0,4500.0
Iyyappanthangal,2,738,3321000,369.0,4500.0
Iyyappanthangal,2,775,4275000,387.5,5516.129032258064
Iyyappanthangal,3,1525,9395000,508.3333333333333,6160.6557377049185
Iyyappanthangal,2,950,5991000,475.0,6306.315789473684
Iyyappanthangal,2,950,5991000,475.0,6306.315789473684
Iyyappanthangal,3,1525,9395000,508.3333333333333,6160.6557377049185
Iyyappanthangal,1,543,2082999,543.0,3836.0939226519336
Iyyappanthangal,3,1123,8499000,374.3333333333333,7568.121104185218
Iyyappanthangal,2,1100,4300000,550.0,3909.090909090909
Iyyappanthangal,2,1165,6300000,582.5,5407.725321888412
Iyyappanthangal,2,1125,6172000,562.5,5486.222222222223
Iyyappanthangal,3,1180,7148999,393.3333333333333,6058.473728813559
Iyyappanthangal,2,925,5600000,462.5,6054.054054054054
Iyyappanthangal,3,1140,6450000,380.0,5657.894736842105
Kanathur Reddikuppam,3,1502,7056999,500.6666666666667,4698.401464713715
Kanathur Reddikuppam,5,5037,29200000,1007.4,5797.101449275362
Kanathur Reddikuppam,5,5093,29500000,1018.6,5792.263891615943
Kanathur Reddikuppam,3,1865,8763000,621.6666666666666,4698.659517426274
Kanathur Reddikuppam,3,1816,8000000,605.3333333333334,4405.286343612334
Kanathur Reddikuppam,5,5037,8763000,1007.4,1739.7260273972602
Kanathur Reddikuppam,5,5093,4999000,1018.6,981.5432947182408
Kanathur Reddikuppam,3,1865,3750000,621.6666666666666,2010.7238605898124
Kanathur Reddikuppam,3,1481,4300000,493.6666666666667,2903.4436191762325
Kanathur Reddikuppam,3,1821,6716000,607.0,3688.0834706205383
Kanathur Reddikuppam,2,1286,9500000,643.0,7387.2472783825815
Kanathur Reddikuppam,2,1286,6100000,643.0,4743.390357698289
Kanathur Reddikuppam,3,1502,6233000,500.6666666666667,4149.800266311585
Kanathur Reddikuppam,2,1286,7811000,643.0,6073.872472783826
Kanathur Reddikuppam,3,1481,18500000,493.6666666666667,12491.559756920999
Kanathur Reddikuppam,2,1286,14300000,643.0,11119.751166407465
Kanathur Reddikuppam,3,1502,7109999,500.6666666666667,4733.68774966711
Kanathur Reddikuppam,3,1502,10400000,500.6666666666667,6924.101198402131
Kanathur Reddikuppam,2,1385,31900000,692.5,23032.49097472924
Kanathur Reddikuppam,2,1315,4103000,657.5,3120.152091254753
Kanathur Reddikuppam,5,5037,3427000,1007.4,680.365296803653
Kanathur Reddikuppam,5,5093,3030000,1018.6,594.9342234439426
Karapakkam,3,1307,8205000,435.6666666666667,6277.735271614384
Karapakkam,3,1307,8205000,435.6666666666667,6277.735271614384
Karapakkam,1,538,3306000,538.0,6144.981412639405
Karapakkam,3,1314,8248999,438.0,6277.77701674277
Karapakkam,2,1027,6447000,513.5,6277.507302823758
Karapakkam,3,1358,8525000,452.6666666666667,6277.614138438881
Karapakkam,2,1024,6428000,512.0,6277.34375
Karapakkam,3,1561,9799000,520.3333333333334,6277.386290839206
Karapakkam,3,1296,8136000,432.0,6277.777777777777
Karapakkam,3,1566,9831000,522.0,6277.777777777777
Karapakkam,3,1829,11399999,609.6666666666666,6232.9136139967195
Karapakkam,3,1564,9818000,521.3333333333334,6277.493606138108
Karapakkam,3,1348,8462000,449.3333333333333,6277.448071216617
Karapakkam,3,1944,12200000,648.0,6275.720164609053
Karapakkam,1,549,3372999,549.0,6143.896174863388
Karapakkam,3,1599,10000000,533.0,6253.908692933083
Karapakkam,1,527,2766000,527.0,5248.576850094877
Karapakkam,1,574,3013000,574.0,5249.128919860627
Karapakkam,1,576,3024000,576.0,5250.0
Karapakkam,1,566,2971000,566.0,5249.116607773852
Karapakkam,1,568,2982000,568.0,5250.0
Karapakkam,1,564,2961000,564.0,5250.0
Karapakkam,3,1307,8792000,435.6666666666667,6726.855394032134
Karapakkam,3,1314,8836000,438.0,6724.505327245053
Karapakkam,2,1027,6995999,513.5,6812.073028237585
Karapakkam,3,1358,9119000,452.6666666666667,6715.022091310751
Karapakkam,2,1024,6977000,512.0,6813.4765625
Karapakkam,4,2686,19000000,671.5,7073.715562174237
Karapakkam,3,1561,10400000,520.3333333333334,6662.395900064062
Karapakkam,3,1296,8721000,432.0,6729.166666666667
Karapakkam,3,1566,10400000,522.0,6641.123882503193
Karapakkam,3,1829,13200000,609.6666666666666,7217.058501913614
Karapakkam,3,1564,10400000,521.3333333333334,6649.616368286445
Karapakkam,3,1348,9055000,449.3333333333333,6717.359050445104
Karapakkam,3,1944,13799999,648.0,7098.764917695473
Karapakkam,4,2630,18600000,657.5,7072.2433460076045
Karapakkam,4,2616,18500000,654.0,7071.865443425077
Karapakkam,3,1599,10600000,533.0,6629.1432145090685
Karapakkam,3,1569,9861000,523.0,6284.894837476099
Karapakkam,2,1208,7530000,604.0,6233.443708609271
Karapakkam,2,1316,8161000,658.0,6201.367781155015
Karapakkam,2,1229,7652000,614.5,6226.20016273393
Karapakkam,2,1227,7641000,613.5,6227.383863080685
Karapakkam,2,1288,7997000,644.0,6208.850931677019
Karapakkam,2,1302,8079000,651.0,6205.069124423963
Karapakkam,2,1200,7483000,600.0,6235.833333333333
Karapakkam,2,1231,7664000,615.5,6225.83265637693
Karapakkam,2,1230,7658000,615.0,6226.016260162602
Karapakkam,2,1302,8079000,651.0,6205.069124423963
Karapakkam,3,1599,10000000,533.0,6253.908692933083
Karapakkam,2,1027,7000000,513.5,6815.968841285297
Karapakkam,2,1024,6500000,512.0,6347.65625
Karapakkam,1,1288,8000000,1288.0,6211.180124223602
Karapakkam,3,1307,8227000,435.6666666666667,6294.567712318286
Karapakkam,1,538,3306000,538.0,6144.981412639405
Karapakkam,3,1314,8270999,438.0,6294.519786910198
Karapakkam,2,1027,6567000,513.5,6394.352482960078
Karapakkam,3,1358,8548000,452.6666666666667,6294.550810014727
Karapakkam,2,1024,6548000,512.0,6394.53125
Karapakkam,3,1561,9826000,520.3333333333334,6294.682895579756
Karapakkam,3,1296,8158000,432.0,6294.753086419753
Karapakkam,3,1566,9857000,522.0,6294.3805874840355
Karapakkam,3,1829,11500000,609.6666666666666,6287.588846364133
Karapakkam,3,1564,9845000,521.3333333333334,6294.757033248082
Karapakkam,3,1944,12200000,648.0,6275.720164609053
Karapakkam,1,549,3372999,549.0,6143.896174863388
Karapakkam,3,1599,10000000,533.0,6253.908692933083
Karapakkam,2,1027,8548000,513.5,8323.271665043818
Karapakkam,3,1296,9857000,432.0,7605.70987654321
Karapakkam,3,1566,11500000,522.0,7343.550446998723
Karapakkam,3,1564,12200000,521.3333333333334,7800.5115089514065
Karapakkam,3,1944,16600000,648.0,8539.094650205761
Karapakkam,3,1307,9119000,435.6666666666667,6977.046671767406
Karapakkam,3,1358,10400000,452.6666666666667,7658.321060382916
Karapakkam,2,1024,8721000,512.0,8516.6015625
Karapakkam,3,1561,13200000,520.3333333333334,8456.117873158231
Karapakkam,3,1296,10400000,432.0,8024.691358024691
Karapakkam,3,1566,13799999,522.0,8812.259897828862
Karapakkam,3,1307,9119000,435.6666666666667,6977.046671767406
Karapakkam,3,1358,10400000,452.6666666666667,7658.321060382916
Karapakkam,2,1024,8721000,512.0,8516.6015625
Karapakkam,3,1561,13200000,520.3333333333334,8456.117873158231
Karapakkam,3,1296,10400000,432.0,8024.691358024691
Karapakkam,3,1829,13799999,609.6666666666666,7545.106068890104
Karapakkam,2,1024,8721000,512.0,8516.6015625
Karapakkam,3,1561,13200000,520.3333333333334,8456.117873158231
Karapakkam,3,1296,10400000,432.0,8024.691358024691
Karapakkam,3,1829,13799999,609.6666666666666,7545.106068890104
Kattankulathur,2,835,3422999,417.5,4099.4
Kattankulathur,2,845,3461000,422.5,4095.8579881656806
Kattankulathur,3,1220,5063000,406.6666666666667,4150.0
Kattankulathur,2,845,3461000,422.5,4095.8579881656806
Kattankulathur,2,845,3461000,422.5,4095.8579881656806
Kattankulathur,3,1220,5063000,406.6666666666667,4150.0
Kattankulathur,3,1220,5063000,406.6666666666667,4150.0
Kattankulathur,2,835,3422000,417.5,4098.203592814371
Kattankulathur,1,845,3461000,845.0,4095.8579881656806
Kattankulathur,3,1174,5019000,391.3333333333333,4275.127768313459
Kattankulathur,2,1016,4257000,508.0,4189.96062992126
Kattankulathur,2,1016,4206000,508.0,4139.763779527559
Kattankulathur,2,1004,4114000,502.0,4097.609561752988
Kattupakkam,1,600,2880000,600.0,4800.0
Kattupakkam,1,530,2385000,530.0,4500.0
Kattupakkam,3,1170,12000000,390.0,10256.410256410256
Kattupakkam,1,529,4573000,529.0,8644.61247637051
Kattupakkam,1,521,2495000,521.0,4788.867562380038
Kattupakkam,1,521,4564000,521.0,8760.076775431862
Kattupakkam,1,499,6100000,499.0,12224.448897795592
Kattupakkam,1,551,6500000,551.0,11796.733212341198
Kattupakkam,3,1123,24500000,374.3333333333333,21816.562778272484
Kelambakkam,2,1278,4599000,639.0,3598.5915492957747
Kelambakkam,2,1221,4394000,610.5,3598.689598689599
Kelambakkam,2,1237,4451000,618.5,3598.2215036378334
Kelambakkam,2,994,5100000,497.0,5130.784708249497
Kelambakkam,2,1367,6000000,683.5,4389.1733723482075
Kelambakkam,2,1367,6237000,683.5,4562.545720555962
Kelambakkam,2,1337,6100000,668.5,4562.45325355273
Kelambakkam,2,1002,4109000,501.0,4100.798403193613
Kelambakkam,2,1000,4102000,500.0,4102.0
Kelambakkam,2,1048,4283000,524.0,4086.8320610687024
Kelambakkam,2,1062,4336000,531.0,4082.8625235404897
Kelambakkam,1,636,6286000,636.0,9883.647798742139
Kelambakkam,2,1050,3428000,525.0,3264.7619047619046
Kelambakkam,2,994,4352000,497.0,4378.269617706237
Kelambakkam,3,1335,8400000,445.0,6292.134831460674
Kelambakkam,2,1044,3244000,522.0,3107.27969348659
Kelambakkam,2,998,4400000,499.0,4408.817635270541
Kelambakkam,2,982,2534000,491.0,2580.448065173116
Kelambakkam,1,612,7500000,612.0,12254.901960784313
Kelambakkam,2,995,4000000,497.5,4020.100502512563
Kelambakkam,3,1212,10700000,404.0,8828.38283828383
Kelambakkam,2,1000,4790000,500.0,4790.0
Kelambakkam,2,975,3399000,487.5,3486.153846153846
Kelambakkam,2,996,4794000,498.0,4813.253012048192
Kelambakkam,2,1001,12200000,500.5,12187.812187812187
Kelambakkam,2,995,12200000,497.5,12261.306532663317
Kelambakkam,2,994,12200000,497.0,12273.64185110664
Kelambakkam,2,995,12200000,497.5,12261.306532663317
Kelambakkam,2,983,5444000,491.5,5538.148524923703
Kilkattalai,3,1266,7342000,422.0,5799.368088467614
Kilkattalai,2,1000,5800000,500.0,5800.0
Kilkattalai,2,981,5689000,490.5,5799.184505606524
Kilkattalai,2,950,5130000,475.0,5400.0
Kilkattalai,2,900,4860000,450.0,5400.0
Kilkattalai,2,930,5022000,465.0,5400.0
Kilkattalai,2,930,5100000,465.0,5483.870967741936
Kilkattalai,1,595,3180000,595.0,5344.53781512605
Kilkattalai,2,956,5150000,478.0,5387.029288702929
Kilkattalai,2,1254,6600000,627.0,5263.1578947368425
Kilkattalai,1,595,3180000,595.0,5344.53781512605
Kilkattalai,3,1256,7536000,418.6666666666667,6000.0
Kilkattalai,2,882,5551000,441.0,6293.650793650793
Kilkattalai,2,883,5115000,441.5,5792.751981879955
Kilkattalai,2,1022,6132000,511.0,6000.0
Kilkattalai,2,914,5027000,457.0,5500.0
Kilkattalai,2,931,5255000,465.5,5644.468313641246
Kilkattalai,2,947,5435000,473.5,5739.176346356917
Kilkattalai,2,821,4805000,410.5,5852.618757612668
Kilkattalai,3,1166,6995999,388.6666666666667,5999.999142367067
Kilkattalai,3,1166,6995999,388.6666666666667,5999.999142367067
Kilkattalai,2,994,5964000,497.0,6000.0
Kilkattalai,2,884,5462000,442.0,6178.733031674208
Kilkattalai,2,920,5108000,460.0,5552.173913043478
Kilkattalai,2,920,5108000,460.0,5552.173913043478
Kilkattalai,2,869,5060000,434.5,5822.784810126583
Kilkattalai,2,920,5325000,460.0,5788.04347826087
Kilkattalai,2,1052,5325000,526.0,5061.787072243346
Kilkattalai,2,945,4794000,472.5,5073.015873015873
Kilkattalai,2,970,5334000,485.0,5498.969072164949
Kilkattalai,2,970,6800000,485.0,7010.309278350515
Kilkattalai,3,1450,10000000,483.3333333333333,6896.551724137931
Kilkattalai,2,793,4595000,396.5,5794.451450189155
Kilkattalai,2,811,6000000,405.5,7398.273736128237
Kilkattalai,2,820,5000000,410.0,6097.5609756097565
Kilkattalai,2,830,5500000,415.0,6626.506024096386
Kilkattalai,2,915,5285000,457.5,5775.956284153005
Kilkattalai,2,884,4999000,442.0,5654.977375565611
Kilkattalai,2,920,5285000,460.0,5744.565217391304
Kilpauk,3,2102,29400000,700.6666666666666,13986.679352997146
Kilpauk,3,2042,28500000,680.6666666666666,13956.904995102841
Kilpauk,4,3405,45000000,851.25,13215.859030837004
Kilpauk,3,2450,33000000,816.6666666666666,13469.387755102041
Kilpauk,4,2640,38200000,660.0,14469.69696969697
Kilpauk,2,1125,11000000,562.5,9777.777777777777
Kilpauk,3,1404,17800000,468.0,12678.062678062679
Kilpauk,3,1404,17800000,468.0,12678.062678062679
Kilpauk,2,1035,7000000,517.5,6763.285024154589
Kolapakkam,3,1207,7600000,402.3333333333333,6296.603148301574
Kolapakkam,3,1207,7600000,402.3333333333333,6296.603148301574
Kolapakkam,2,936,5500000,468.0,5876.068376068376
Kolapakkam,3,1179,7550000,393.0,6403.731976251061
Kolapakkam,2,988,5735000,494.0,5804.655870445344
Kolapakkam,2,955,5560000,477.5,5821.989528795812
Kolapakkam,3,1224,7700000,408.0,6290.849673202614
Kolapakkam,2,958,5580000,479.0,5824.634655532359
Kolapakkam,2,948,5520000,474.0,5822.784810126583
Kolapakkam,1,500,2535000,500.0,5070.0
Kolapakkam,1,600,3264000,600.0,5440.0
Kolapakkam,1,640,3347000,640.0,5229.6875
Kolapakkam,2,720,3972999,360.0,5518.054166666667
Kolapakkam,2,700,3869000,350.0,5527.142857142857
Kolapakkam,1,500,2535000,500.0,5070.0
Kolapakkam,2,1090,5862000,545.0,5377.981651376147
Kolapakkam,1,600,3264000,600.0,5440.0
Kolapakkam,3,1118,5900000,372.6666666666667,5277.280858676208
Kolapakkam,2,771,4384000,385.5,5686.121919584954
Kolapakkam,1,724,2800000,724.0,3867.403314917127
Kolapakkam,2,987,5500000,493.5,5572.441742654509
Kolapakkam,1,724,4400000,724.0,6077.348066298343
Kolapakkam,3,1389,7500000,463.0,5399.5680345572355
Kolathur,3,1469,9548000,489.6666666666667,6499.659632402995
Kolathur,2,984,6396000,492.0,6500.0
Kolathur,3,1409,9158000,469.6666666666667,6499.645138396026
Kolathur,2,983,6389000,491.5,6499.491353001017
Kolathur,2,1051,6831000,525.5,6499.524262607041
Kolathur,2,1021,6636000,510.5,6499.510284035259
Kolathur,2,994,6461000,497.0,6500.0
Kolathur,2,1010,6565000,505.0,6500.0
Kolathur,3,1265,8222000,421.6666666666667,6499.604743083004
Kolathur,2,1069,6948000,534.5,6499.532273152479
Kolathur,2,963,6259000,481.5,6499.4807892004155
Kolathur,2,1565,8216000,782.5,5249.840255591054
Kolathur,2,1277,6704000,638.5,5249.804228660924
Kolathur,2,1355,7113000,677.5,5249.446494464944
Kolathur,2,1639,8604000,819.5,5249.54240390482
Kolathur,2,984,6396000,492.0,6500.0
Kolathur,2,983,6389000,491.5,6499.491353001017
Kolathur,2,994,6461000,497.0,6500.0
Kolathur,2,994,6461000,497.0,6500.0
Kolathur,2,984,6396000,492.0,6500.0
Kolathur,2,983,6389000,491.5,6499.491353001017
Kolathur,2,1355,7113000,677.5,5249.446494464944
Kolathur,2,836,4300000,418.0,5143.540669856459
Kolathur,2,836,4600000,418.0,5502.392344497608
Kolathur,3,2324,19000000,774.6666666666666,8175.559380378658
Kolathur,3,1938,13700000,646.0,7069.143446852425
Kolathur,3,2627,16900000,875.6666666666666,6433.193757137419
Kolathur,2,1355,6698999,677.5,4943.910701107011
Kolathur,2,1276,3500000,638.0,2742.94670846395
Kolathur,2,860,11200000,430.0,13023.255813953489
Kolathur,2,830,2400000,415.0,2891.5662650602408
Kolathur,2,858,6450000,429.0,7517.482517482517
Korattur,2,994,6461000,497.0,6500.0
Korattur,2,984,6396000,492.0,6500.0
Korattur,2,994,6461000,497.0,6500.0
Korattur,2,1031,6636000,515.5,6436.4694471387
Korattur,2,963,6259000,481.5,6499.4807892004155
Korattur,2,963,6259000,481.5,6499.4807892004155
Korattur,2,984,6396000,492.0,6500.0
Korattur,2,983,6389000,491.5,6499.491353001017
Korattur,3,1265,8222000,421.6666666666667,6499.604743083004
Korattur,2,983,6389000,491.5,6499.491353001017
Korattur,2,984,6396000,492.0,6500.0
Korattur,2,1069,6948000,534.5,6499.532273152479
Korattur,3,1409,9158000,469.6666666666667,6499.645138396026
Korattur,2,984,6396000,492.0,6500.0
Korattur,2,983,6389000,491.5,6499.491353001017
Korattur,3,1469,9548000,489.6666666666667,6499.659632402995
Korattur,2,983,6389000,491.5,6499.491353001017
Korattur,2,984,6396000,492.0,6500.0
Korattur,3,1469,9548000,489.6666666666667,6499.659632402995
Korattur,2,1010,6565000,505.0,6500.0
Korattur,3,1409,9158000,469.6666666666667,6499.645138396026
Korattur,2,963,6259000,481.5,6499.4807892004155
Korattur,2,1021,6636000,510.5,6499.510284035259
Korattur,2,994,6461000,497.0,6500.0
Korattur,3,1409,9158000,469.6666666666667,6499.645138396026
Korattur,3,1469,9548000,489.6666666666667,6499.659632402995
Korattur,3,1265,8222000,421.6666666666667,6499.604743083004
Korattur,3,1409,9158000,469.6666666666667,6499.645138396026
Korattur,3,1469,9548000,489.6666666666667,6499.659632402995
Korattur,3,1265,8222000,421.6666666666667,6499.604743083004
Korattur,2,1069,6948000,534.5,6499.532273152479
Korattur,2,994,6461000,497.0,6500.0
Korattur,2,1321,7569000,660.5,5729.750189250568
Korattur,4,1909,10700000,477.25,5605.028810895757
Korattur,2,1138,6618000,569.0,5815.465729349737
Korattur,2,1321,4300000,660.5,3255.109765329296
Korattur,3,1336,12900000,445.3333333333333,9655.688622754491
Korattur,2,1138,5004000,569.0,4397.188049209139
Korattur,3,2226,17900000,742.0,8041.329739442947
Korattur,2,1253,5327000,626.5,4251.3966480446925
Korattur,2,888,7811000,444.0,8796.17117117117
Korattur,2,888,9732000,444.0,10959.45945945946
Korattur,2,1050,8100000,525.0,7714.285714285715
Korattur,3,1300,9202000,433.3333333333333,7078.461538461538
Kotturpuram,3,1200,11000000,400.0,9166.666666666666
Kotturpuram,3,1200,11000000,400.0,9166.666666666666
Kotturpuram,3,2400,2999000,800.0,1249.5833333333333
Kotturpuram,3,1897,6900000,632.3333333333334,3637.3220875065895
Kotturpuram,3,1600,3450000,533.3333333333334,2156.25
Kotturpuram,3,1600,3450000,533.3333333333334,2156.25
Kotturpuram,3,1843,3861999,614.3333333333334,2095.4959305480197
Kotturpuram,2,1196,12400000,598.0,10367.89297658863
Kotturpuram,3,1843,3861999,614.3333333333334,2095.4959305480197
Kotturpuram,3,1553,18200000,517.6666666666666,11719.253058596265
Kovilambakkam,2,880,4600000,440.0,5227.272727272727
Kovilambakkam,2,809,4200000,404.5,5191.59456118665
Kovilambakkam,2,1020,4488000,510.0,4400.0
Kovilambakkam,2,925,4070000,462.5,4400.0
Kovilambakkam,2,870,3828000,435.0,4400.0
Kovilambakkam,2,975,4290000,487.5,4400.0
Kovilambakkam,2,884,3889000,442.0,4399.321266968326
Kovilambakkam,2,1252,6600000,626.0,5271.5654952076675
Kovilambakkam,2,994,4771000,497.0,4799.798792756539
Kovilambakkam,2,750,4425000,375.0,5900.0
Kovilambakkam,2,810,4731000,405.0,5840.740740740741
Kovilambakkam,2,810,4731000,405.0,5840.740740740741
Kovilambakkam,2,766,4276000,383.0,5582.245430809399
Kovilambakkam,2,766,4276000,383.0,5582.245430809399
Kovilambakkam,2,1230,7748999,615.0,6299.9991869918695
Kovilambakkam,2,1254,7900000,627.0,6299.8405103668265
Kovilambakkam,2,1228,7736000,614.0,6299.674267100977
Kovilambakkam,3,1552,9777000,517.3333333333334,6299.613402061856
Kovilambakkam,2,1222,7698000,611.0,6299.509001636661
Kovilambakkam,2,1189,7490000,594.5,6299.411269974768
Kovilambakkam,3,1562,9840000,520.6666666666666,6299.615877080666
Kovilambakkam,3,1501,9456000,500.3333333333333,6299.800133244504
Kovilambakkam,2,745,3650000,372.5,4899.3288590604025
Kovilambakkam,2,920,4416000,460.0,4800.0
Kovilambakkam,2,1200,7559999,600.0,6299.9991666666665
Kovilambakkam,3,1500,9450000,500.0,6300.0
Kovilambakkam,2,833,3744000,416.5,4494.597839135654
Kovilambakkam,2,920,4784000,460.0,5200.0
Kovilambakkam,2,920,4784000,460.0,5200.0
Kovilambakkam,2,920,4784000,460.0,5200.0
Kovilambakkam,2,920,4784000,460.0,5200.0
Kovilambakkam,2,920,4784000,460.0,5200.0
Kovilambakkam,2,920,4518000,460.0,4910.869565217391
Kovilambakkam,2,920,4518000,460.0,4910.869565217391
Kovilambakkam,2,869,4331000,434.5,4983.8895281933255
Kovilambakkam,2,869,4331000,434.5,4983.8895281933255
Kovilambakkam,2,833,4331000,416.5,5199.279711884754
Kovilambakkam,2,833,4331000,416.5,5199.279711884754
Kovilambakkam,2,833,5202000,416.5,6244.897959183673
Kovilambakkam,2,833,4797000,416.5,5758.703481392557
Kovilambakkam,2,969,4500000,484.5,4643.962848297214
Kovilambakkam,2,1028,5000000,514.0,4863.813229571984
Kovilambakkam,2,920,4237000,460.0,4605.434782608696
Kovilambakkam,1,900,6500000,900.0,7222.222222222223
Kovilambakkam,2,811,5200000,405.5,6411.837237977805
Kovilambakkam,2,811,5200000,405.5,6411.837237977805
Kovilambakkam,2,920,5476000,460.0,5952.173913043478
Kovilambakkam,2,920,5444000,460.0,5917.391304347826
Kovilambakkam,2,830,5285000,415.0,6367.469879518072
Kovilambakkam,2,914,5200000,457.0,5689.277899343545
Kovilambakkam,2,884,4650000,442.0,5260.180995475113
Kovilambakkam,2,832,5285000,416.0,6352.163461538462
Kovilambakkam,2,831,5444000,415.5,6551.143200962695
Kovilambakkam,2,914,4999000,457.0,5469.365426695843
Kovilambakkam,2,920,5444000,460.0,5917.391304347826
Kovur,2,913,5400000,456.5,5914.567360350493
Kovur,2,1000,3600000,500.0,3600.0
Kovur,2,1066,5116000,533.0,4799.249530956848
Kovur,2,924,4435000,462.0,4799.7835497835495
Kovur,2,1175,5640000,587.5,4800.0
Kovur,1,614,3069000,614.0,4998.371335504886
Kovur,1,614,3069000,614.0,4998.371335504886
Kovur,2,913,4564000,456.5,4998.904709748083
Kovur,2,1066,5116000,533.0,4799.249530956848
Kovur,2,924,4435000,462.0,4799.7835497835495
Kovur,2,1175,5640000,587.5,4800.0
Kovur,3,1340,7777000,446.6666666666667,5803.731343283582
Kovur,3,1340,7777000,446.6666666666667,5803.731343283582
Kovur,2,913,5475000,456.5,5996.714129244249
Kovur,3,1453,7983000,484.3333333333333,5494.150034411562
Kovur,2,934,4600000,467.0,4925.0535331905785
Kovur,2,934,3881000,467.0,4155.246252676659
Kovur,2,1175,4500000,587.5,3829.7872340425533
Kovur,2,934,11500000,467.0,12312.633832976446
Kovur,2,913,7500000,456.5,8214.676889375685
Kovur,2,940,5000000,470.0,5319.148936170212
Kovur,2,960,7200000,480.0,7500.0
Kovur,2,1066,6969000,533.0,6537.5234521575985
Kovur,2,924,6570999,462.0,7111.470779220779
Kovur,2,1175,2952000,587.5,2512.340425531915
Kovur,2,823,5808000,411.5,7057.108140947752
Kovur,2,1066,6969000,533.0,6537.5234521575985
Kovur,2,924,6570999,462.0,7111.470779220779
Kovur,2,1175,2952000,587.5,2512.340425531915
Kovur,2,1160,8941000,580.0,7707.758620689655
Kovur,1,618,3475000,618.0,5622.977346278317
Kovur,2,913,3934000,456.5,4308.871851040526
Kovur,2,1108,2867000,554.0,2587.5451263537907
Kovur,2,824,3045000,412.0,3695.3883495145633
Kovur,2,721,3247999,360.5,4504.852981969487
Kovur,2,769,8084000,384.5,10512.353706111833
Kovur,2,824,2605000,412.0,3161.4077669902913
Kovur,2,913,4480000,456.5,4906.900328587076
Kovur,2,913,2760000,456.5,3023.001095290252
Kovur,2,924,2952000,462.0,3194.805194805195
Kovur,2,1175,10200000,587.5,8680.851063829787
Kovur,2,1066,6969000,533.0,6537.5234521575985
Kovur,2,924,2952000,462.0,3194.805194805195
Kovur,3,1369,11500000,456.3333333333333,8400.292184075968
Kovur,2,1175,9510000,587.5,8093.617021276596
Kovur,2,924,5200000,462.0,5627.705627705628
Kovur,1,614,7500000,614.0,12214.983713355048
Kovur,1,614,7150000,614.0,11644.951140065146
Kovur,1,614,7150000,614.0,11644.951140065146
Kovur,2,1169,3500000,584.5,2994.011976047904
Kovur,2,915,2475000,457.5,2704.9180327868853
Koyambedu,2,951,3300000,475.5,3470.031545741325
Koyambedu,3,1525,10400000,508.3333333333333,6819.672131147541
Koyambedu,2,1002,4300000,501.0,4291.417165668663
Kundrathur,2,880,3344000,440.0,3800.0
Kundrathur,1,646,2456000,646.0,3801.857585139319
Kundrathur,2,909,8200000,454.5,9020.902090209021
Kundrathur,2,789,6512000,394.5,8253.485424588087
Kundrathur,2,789,6099000,394.5,7730.038022813688
Kundrathur,2,789,6900000,394.5,8745.247148288974
Kundrathur,1,1195,3000000,1195.0,2510.460251046025
Kundrathur,2,700,3295000,350.0,4707.142857142857
Kundrathur,2,1052,5540000,526.0,5266.1596958174905
Kundrathur,2,789,3800000,394.5,4816.223067173638
Kundrathur,2,1044,2400000,522.0,2298.8505747126437
Kundrathur,2,1168,6500000,584.0,5565.068493150685
Kundrathur,2,1195,2827000,597.5,2365.6903765690377
Kundrathur,3,1195,14900000,398.3333333333333,12468.619246861925
Kundrathur,2,789,3800000,394.5,4816.223067173638
Kundrathur,2,1044,5310000,522.0,5086.206896551724
Kundrathur,2,1168,7540000,584.0,6455.479452054795
Kundrathur,2,1168,7209000,584.0,6172.08904109589
Madambakkam,3,1245,6225000,415.0,5000.0
Madambakkam,2,1000,5000000,500.0,5000.0
Madambakkam,2,1003,5015000,501.5,5000.0
